"INCIDENT_KEY","OCCUR_DATE","OCCUR_TIME","BORO","LOC_OF_OCCUR_DESC","PRECINCT","JURISDICTION_CODE","LOC_CLASSFCTN_DESC","LOCATION_DESC","STATISTICAL_MURDER_FLAG","PERP_AGE_GROUP","PERP_SEX","PERP_RACE","VIC_AGE_GROUP","VIC_SEX","VIC_RACE","X_COORD_CD","Y_COORD_CD","Latitude","Longitude","New Georeferenced Column"
"309948364","07/20/2025","15:45:00","STATEN ISLAND","OUTSIDE","120","0","STREET","(null)","N","18-24","M","WHITE HISPANIC","45-64","M","ASIAN / PACIFIC ISLANDER","963,050","167,318","40.625911","-74.076372","POINT (-74.076372 40.625911)"
"308312284","06/18/2025","17:30:00","QUEENS","OUTSIDE","116","0","STREET","(null)","N","25-44","M","BLACK","25-44","M","BLACK","1,057,108","186,365","40.677916","-73.737329","POINT (-73.737329 40.677916)"
"312202110","09/01/2025","19:34:00","BRONX","OUTSIDE","49","0","STREET","(null)","Y","<18","M","BLACK","25-44","M","BLACK","1,020,797","254,600","40.865427","-73.867866","POINT (-73.867866 40.865427)"
"310357834","07/28/2025","18:28:00","MANHATTAN","INSIDE","18","0","COMMERCIAL","(null)","Y","25-44","M","BLACK","25-44","M","WHITE","991,647","215,481","40.758128","-73.973298","POINT (-73.973298 40.758128)"
"309788525","07/17/2025","22:23:00","QUEENS","OUTSIDE","109","0","STREET","(null)","Y","45-64","M","WHITE HISPANIC","45-64","M","WHITE HISPANIC","1,026,123","220,764","40.772534","-73.848824","POINT (-73.848824 40.772534)"
"306394911","05/14/2025","05:56:00","BROOKLYN","OUTSIDE","76","0","STREET","(null)","N","25-44","M","BLACK","45-64","M","WHITE","984,217","184,686","40.673607","-74.00012","POINT (-74.00012 40.673607)"
"305570207","04/29/2025","14:30:00","BRONX","INSIDE","48","0","DWELLING","MULTI DWELL - APT BUILD","Y","25-44","M","BLACK","25-44","M","BLACK","1,017,336","246,011","40.841865","-73.880423","POINT (-73.880423 40.841865)"
"305637547","04/30/2025","22:00:00","BROOKLYN","OUTSIDE","73","0","STREET","(null)","N","18-24","M","BLACK","18-24","M","BLACK","1,008,608","178,434","40.656413","-73.912211","POINT (-73.912211 40.656413)"
"308261626","06/18/2025","01:59:00","BROOKLYN","OUTSIDE","75","0","DWELLING","PVT HOUSE","N","(null)","(null)","(null)","18-24","M","WHITE HISPANIC","1,020,165","188,886","40.685062","-73.870501","POINT (-73.870501 40.685062)"
"303241626","03/17/2025","15:31:00","MANHATTAN","OUTSIDE","23","2","HOUSING","MULTI DWELL - PUBLIC HOUS","N","45-64","M","WHITE HISPANIC","18-24","M","BLACK","999,998","226,211","40.787568","-73.943131","POINT (-73.943131 40.787568)"
"313226417","09/20/2025","00:30:00","BRONX","OUTSIDE","41","0","STREET","(null)","Y","(null)","(null)","(null)","45-64","M","BLACK HISPANIC","1,012,227","238,943","40.822485","-73.898917","POINT (-73.898917 40.822485)"
"306613733","05/18/2025","03:54:00","QUEENS","OUTSIDE","110","0","STREET","(null)","N","25-44","M","BLACK","18-24","M","BLACK","1,016,250","208,615","40.739229","-73.884526","POINT (-73.884526 40.739229)"
"305163494","04/22/2025","22:27:00","MANHATTAN","OUTSIDE","28","0","STREET","(null)","Y","18-24","M","BLACK","45-64","F","BLACK","997,853","230,889","40.800413","-73.950866","POINT (-73.950866 40.800413)"
"308045739","06/13/2025","19:16:00","BROOKLYN","OUTSIDE","75","2","HOUSING","MULTI DWELL - PUBLIC HOUS","N","25-44","M","BLACK","25-44","M","ASIAN / PACIFIC ISLANDER","1,020,186","182,547","40.667662","-73.87046","POINT (-73.87046 40.667662)"
"302446875","03/11/2025","14:15:00","BROOKLYN","OUTSIDE","90","0","COMMERCIAL","STORE UNCLASSIFIED","Y","18-24","M","BLACK HISPANIC","18-24","M","WHITE HISPANIC","998,274","197,039","40.707502","-73.949418","POINT (-73.949418 40.707502)"
"308455132","06/21/2025","19:17:00","BROOKLYN","OUTSIDE","83","0","STREET","(null)","N","<18","M","BLACK","<18","M","BLACK","1,009,575","187,723","40.681907","-73.90869","POINT (-73.90869 40.681907)"
"311045536","08/11/2025","16:40:00","BRONX","OUTSIDE","47","2","HOUSING","MULTI DWELL - PUBLIC HOUS","N","(null)","(null)","(null)","<18","M","BLACK HISPANIC","1,026,480","262,584","0","0","POINT (0 0)"
"303898920","03/30/2025","22:50:00","BROOKLYN","INSIDE","75","0","DWELLING","MULTI DWELL - APT BUILD","N","(null)","(null)","(null)","45-64","M","BLACK","1,014,285","185,709","40.676364","-73.891718","POINT (-73.891718 40.676364)"
"306298652","05/12/2025","17:00:00","BRONX","OUTSIDE","42","0","STREET","(null)","Y","<18","M","BLACK","<18","F","BLACK","1,011,823","240,885","40.827815","-73.900368","POINT (-73.900368 40.827815)"
"311007795","08/11/2025","06:00:00","BROOKLYN","OUTSIDE","70","0","COMMERCIAL","BAR/NIGHT CLUB","N","25-44","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC","990,743","169,171","40.63102","-73.976609","POINT (-73.976609 40.63102)"
"312000019","08/27/2025","12:25:00","MANHATTAN","OUTSIDE","23","0","STREET","(null)","Y","18-24","M","BLACK","65+","F","BLACK","998,746","229,343","40.79615766","-73.94764535","POINT (-73.94764535 40.79615766)"
"305404408","04/27/2025","03:40:00","MANHATTAN","OUTSIDE","30","0","STREET","(null)","N","25-44","M","BLACK","25-44","M","BLACK","997,764","240,013","40.825456","-73.951169","POINT (-73.951169 40.825456)"
"306214613","05/10/2025","20:33:00","BRONX","OUTSIDE","40","0","STREET","GROCERY/BODEGA","Y","<18","M","WHITE HISPANIC","25-44","M","BLACK","1,005,529","233,942","40.808777","-73.923131","POINT (-73.923131 40.808777)"
"299633735","01/17/2025","10:30:00","QUEENS","OUTSIDE","113","0","DWELLING","PVT HOUSE","N","45-64","M","BLACK","25-44","M","BLACK","1,048,550","187,251","40.680413","-73.768172","POINT (-73.768172 40.680413)"
"305963806","05/06/2025","21:25:00","BROOKLYN","OUTSIDE","71","0","COMMERCIAL","SMALL MERCHANT","N","(null)","(null)","(null)","18-24","M","BLACK","1,003,564","181,625","40.665184","-73.930383","POINT (-73.930383 40.665184)"
"311324885","08/17/2025","02:30:00","BRONX","OUTSIDE","43","0","STREET","HOSPITAL","N","25-44","M","BLACK","25-44","M","BLACK","1,006,687","239,755","40.824727","-73.91893","POINT (-73.91893 40.824727)"
"309560882","07/13/2025","21:35:00","BROOKLYN","OUTSIDE","77","0","HOUSING","MULTI DWELL - PUBLIC HOUS","N","(null)","(null)","(null)","25-44","M","BLACK","1,004,594","185,427","40.675616","-73.926657","POINT (-73.926657 40.675616)"
"310143396","07/24/2025","00:38:00","BROOKLYN","OUTSIDE","75","0","STREET","(null)","N","(null)","(null)","(null)","18-24","M","BLACK","1,021,238","183,269","40.669641","-73.866665","POINT (-73.866665 40.669641)"
"310966077","08/10/2025","00:52:00","BRONX","OUTSIDE","48","0","STREET","(null)","N","<18","M","WHITE HISPANIC","25-44","F","WHITE HISPANIC","1,015,965","246,113","40.842152","-73.885375","POINT (-73.885375 40.842152)"
"305252462","04/23/2025","16:54:00","BRONX","OUTSIDE","50","0","STREET","(null)","Y","18-24","M","BLACK","25-44","M","WHITE","1,011,704","255,784","40.868709","-73.900738","POINT (-73.900738 40.868709)"
"304923535","04/17/2025","17:03:00","MANHATTAN","OUTSIDE","26","2","HOUSING","MULTI DWELL - PUBLIC HOUS","Y","<18","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC","996,071","236,561","40.815983","-73.957292","POINT (-73.957292 40.815983)"
"310276533","07/26/2025","20:48:00","BRONX","OUTSIDE","44","0","STREET","(null)","N","18-24","M","BLACK","18-24","M","BLACK","1,004,341","243,150","40.834052","-73.927396","POINT (-73.927396 40.834052)"
"298949942","01/03/2025","17:30:00","BRONX","OUTSIDE","44","0","STREET","(null)","N","25-44","M","BLACK HISPANIC","<18","M","WHITE HISPANIC","1,007,076","246,675","40.843722","-73.917502","POINT (-73.917502 40.843722)"
"311196839","08/10/2025","19:40:00","QUEENS","OUTSIDE","106","0","STREET","(null)","N","(null)","(null)","(null)","25-44","M","BLACK","1,023,505","185,275","40.675136","-73.858483","POINT (-73.858483 40.675136)"
"312259912","09/02/2025","22:35:00","BRONX","OUTSIDE","44","0","STREET","(null)","N","(null)","(null)","(null)","25-44","M","WHITE HISPANIC","1,008,046","245,610","40.840796","-73.914","POINT (-73.914 40.840796)"
"308717968","06/26/2025","22:40:00","BROOKLYN","OUTSIDE","69","0","STREET","(null)","Y","18-24","M","BLACK","25-44","M","BLACK","1,012,575","171,356","40.636975","-73.897943","POINT (-73.897943 40.636975)"
"311756931","08/23/2025","19:06:00","BRONX","OUTSIDE","40","0","STREET","(null)","N","(null)","(null)","(null)","25-44","M","BLACK","1,007,037","235,668","40.813511","-73.917679","POINT (-73.917679 40.813511)"
"300197279","01/28/2025","15:30:00","BROOKLYN","INSIDE","67","0","DWELLING","MULTI DWELL - APT BUILD","Y","(null)","(null)","(null)","<18","M","BLACK","1,004,499","180,655","40.662519","-73.927012","POINT (-73.927012 40.662519)"
"310566279","08/01/2025","17:34:00","BROOKLYN","OUTSIDE","84","0","STREET","(null)","Y","25-44","M","BLACK","25-44","M","BLACK","987,765","191,334","40.691854","-73.987325","POINT (-73.987325 40.691854)"
"311328373","08/17/2025","07:17:00","BRONX","INSIDE","44","0","DWELLING","MULTI DWELL - APT BUILD","N","18-24","M","BLACK HISPANIC","18-24","F","WHITE HISPANIC","1,007,076","246,675","40.843722","-73.917502","POINT (-73.917502 40.843722)"
"309729176","07/16/2025","23:30:00","BROOKLYN","OUTSIDE","75","0","STREET","(null)","N","18-24","M","BLACK","18-24","M","BLACK","1,016,417","175,764","40.649059","-73.88408","POINT (-73.88408 40.649059)"
"310707257","08/05/2025","00:50:00","MANHATTAN","OUTSIDE","7","0","HOUSING","MULTI DWELL - PUBLIC HOUS","N","(null)","(null)","(null)","25-44","M","BLACK","989,577","198,999","40.71289","-73.980784","POINT (-73.980784 40.71289)"
"305930898","05/06/2025","14:56:00","BRONX","INSIDE","48","0","COMMERCIAL","GROCERY/BODEGA","N","(null)","(null)","(null)","25-44","M","BLACK","1,016,874","245,380","40.840135","-73.882097","POINT (-73.882097 40.840135)"
"301250437","02/17/2025","19:42:00","BRONX","OUTSIDE","42","2","HOUSING","MULTI DWELL - PUBLIC HOUS","N","(null)","(null)","(null)","25-44","M","BLACK HISPANIC","1,015,121","242,643","40.832631","-73.888444","POINT (-73.888444 40.832631)"
"312764904","09/11/2025","23:53:00","BROOKLYN","OUTSIDE","79","2","HOUSING","MULTI DWELL - PUBLIC HOUS","Y","(null)","(null)","(null)","18-24","F","BLACK","999,134","190,013","40.688215","-73.946331","POINT (-73.946331 40.688215)"
"303478971","03/22/2025","22:55:00","STATEN ISLAND","OUTSIDE","121","0","STREET","(null)","N","(null)","(null)","(null)","25-44","M","BLACK","939,190","171,509","40.637325","-74.162356","POINT (-74.162356 40.637325)"
"305034044","04/19/2025","22:19:00","BROOKLYN","OUTSIDE","67","0","COMMERCIAL","SMALL MERCHANT","N","25-44","M","BLACK","25-44","M","WHITE HISPANIC","1,003,890","172,805","40.640973","-73.929232","POINT (-73.929232 40.640973)"
"309788907","07/17/2025","20:18:00","MANHATTAN","OUTSIDE","32","0","STREET","(null)","N","25-44","M","BLACK","18-24","M","BLACK","999,856","234,503","40.81031855","-73.94362441","POINT (-73.94362441 40.81031855)"
"311757222","08/23/2025","19:27:00","BRONX","OUTSIDE","47","0","PLAYGROUND","(null)","Y","18-24","M","WHITE HISPANIC","25-44","M","BLACK","1,028,261","257,789","40.87413587","-73.84086067","POINT (-73.84086067 40.87413587)"
"298756515","01/01/2025","13:00:00","BRONX","INSIDE","52","0","DWELLING","MULTI DWELL - APT BUILD","N","45-64","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC","1,013,194","254,357","40.864789","-73.895355","POINT (-73.895355 40.864789)"
"313028799","09/16/2025","14:30:00","MANHATTAN","OUTSIDE","7","0","STREET","(null)","N","18-24","M","WHITE HISPANIC","45-64","F","WHITE","987,813","199,396","40.713981","-73.987146","POINT (-73.987146 40.713981)"
"307892883","06/10/2025","23:35:00","BROOKLYN","OUTSIDE","88","0","HOUSING","MULTI DWELL - PUBLIC HOUS","N","25-44","M","WHITE HISPANIC","25-44","M","BLACK","990,900","192,208","40.694251","-73.976019","POINT (-73.976019 40.694251)"
"299001015","01/06/2025","14:20:00","BRONX","OUTSIDE","45","0","STREET","(null)","N","(null)","(null)","(null)","<18","M","BLACK","1,031,237","257,081","40.872188","-73.830103","POINT (-73.830103 40.872188)"
"300261481","01/29/2025","13:30:00","QUEENS","OUTSIDE","114","0","HOUSING","MULTI DWELL - PUBLIC HOUS","N","25-44","M","BLACK","25-44","M","BLACK","1,002,916","221,441","40.77447","-73.932605","POINT (-73.932605 40.77447)"
"300354793","01/31/2025","16:31:00","BRONX","OUTSIDE","44","0","OTHER","GROCERY/BODEGA","N","25-44","M","BLACK","45-64","M","BLACK","1,005,142","246,042","40.841989","-73.924494","POINT (-73.924494 40.841989)"
"311327863","08/17/2025","03:27:00","BROOKLYN","OUTSIDE","71","0","COMMERCIAL","BAR/NIGHT CLUB","Y","18-24","M","BLACK","45-64","M","BLACK","995,600","182,496","40.66759","-73.959087","POINT (-73.959087 40.66759)"
"306610276","05/17/2025","21:57:00","BROOKLYN","OUTSIDE","75","0","STREET","(null)","Y","18-24","M","WHITE HISPANIC","18-24","F","BLACK","1,014,679","179,606","40.65961","-73.890327","POINT (-73.890327 40.65961)"
"307259944","05/29/2025","00:21:00","QUEENS","OUTSIDE","101","0","STREET","(null)","N","25-44","M","BLACK","25-44","M","BLACK","1,053,092","158,139","40.60046388","-73.75209442","POINT (-73.75209442 40.60046388)"
"310357834","07/28/2025","18:28:00","MANHATTAN","INSIDE","18","0","COMMERCIAL","(null)","N","25-44","M","BLACK","25-44","M","ASIAN / PACIFIC ISLANDER","991,647","215,481","40.758128","-73.973298","POINT (-73.973298 40.758128)"
"310966079","08/10/2025","02:28:00","BROOKLYN","OUTSIDE","75","0","STREET","(null)","Y","(null)","(null)","(null)","18-24","M","WHITE HISPANIC","1,019,236","189,214","40.685966","-73.87385","POINT (-73.87385 40.685966)"
"306755455","05/20/2025","10:20:00","QUEENS","OUTSIDE","101","0","DWELLING","MULTI DWELL - APT BUILD","N","65+","M","BLACK","25-44","M","WHITE HISPANIC","1,043,650","154,674","40.591031","-73.786126","POINT (-73.786126 40.591031)"
"305163494","04/22/2025","22:27:00","MANHATTAN","OUTSIDE","28","0","STREET","(null)","Y","18-24","M","BLACK","18-24","M","BLACK","997,853","230,889","40.800413","-73.950866","POINT (-73.950866 40.800413)"
"311991746","08/27/2025","08:30:00","BRONX","OUTSIDE","44","0","STREET","(null)","Y","25-44","M","BLACK","45-64","M","BLACK","1,009,087","244,634","40.838114","-73.91024","POINT (-73.91024 40.838114)"
"311327863","08/17/2025","03:27:00","BROOKLYN","OUTSIDE","71","0","COMMERCIAL","BAR/NIGHT CLUB","N","18-24","M","BLACK","25-44","M","BLACK","995,600","182,496","40.66759","-73.959087","POINT (-73.959087 40.66759)"
"310919159","08/08/2025","16:44:00","BRONX","OUTSIDE","47","0","STREET","(null)","N","25-44","M","BLACK","25-44","M","WHITE HISPANIC","1,031,358","260,514","40.88159915","-73.8296431","POINT (-73.8296431 40.88159915)"
"298949943","01/05/2025","07:19:00","BROOKLYN","INSIDE","60","0","DWELLING","MULTI DWELL - APT BUILD","Y","25-44","M","BLACK","25-44","M","BLACK","984,091","149,559","40.577192","-74.000571","POINT (-74.000571 40.577192)"
"311327863","08/17/2025","03:27:00","BROOKLYN","OUTSIDE","71","0","COMMERCIAL","BAR/NIGHT CLUB","N","25-44","M","BLACK","25-44","F","BLACK","995,600","182,496","40.66759","-73.959087","POINT (-73.959087 40.66759)"
"305062372","04/20/2025","18:48:00","BRONX","OUTSIDE","46","0","STREET","(null)","N","18-24","M","BLACK","18-24","M","BLACK","1,008,383","250,881","40.85525224","-73.91276232","POINT (-73.91276232 40.85525224)"
"307142686","05/09/2025","09:01:00","BRONX","OUTSIDE","52","0","STREET","(null)","N","25-44","M","BLACK","25-44","F","BLACK","1,010,447","252,191","40.858851","-73.905297","POINT (-73.905297 40.858851)"
"309673252","07/15/2025","16:56:00","BRONX","OUTSIDE","48","0","STREET","(null)","N","25-44","M","BLACK","25-44","M","WHITE HISPANIC","1,016,063","250,096","40.853083","-73.885003","POINT (-73.885003 40.853083)"
"310368190","07/29/2025","01:40:00","BRONX","INSIDE","52","2","HOUSING","MULTI DWELL - PUBLIC HOUS","N","45-64","M","BLACK","25-44","M","WHITE HISPANIC","1,010,218","256,276","40.870065","-73.906107","POINT (-73.906107 40.870065)"
"312710728","09/10/2025","13:52:00","BROOKLYN","OUTSIDE","77","0","STREET","(null)","N","25-44","M","BLACK","18-24","M","BLACK","1,004,929","183,332","40.669865","-73.925454","POINT (-73.925454 40.669865)"
"305372450","04/26/2025","03:56:00","QUEENS","OUTSIDE","114","0","STREET","(null)","N","18-24","M","BLACK","25-44","M","ASIAN / PACIFIC ISLANDER","1,009,113","219,613","40.76942832","-73.91023928","POINT (-73.91023928 40.76942832)"
"305364225","04/25/2025","18:23:00","BROOKLYN","OUTSIDE","67","0","STREET","(null)","N","18-24","M","BLACK","25-44","F","BLACK","1,003,705","176,765","40.651845","-73.929888","POINT (-73.929888 40.651845)"
"305709030","05/01/2025","14:47:00","BROOKLYN","OUTSIDE","67","0","STREET","(null)","N","25-44","M","BLACK","45-64","M","BLACK","1,004,662","176,596","40.651379","-73.926438","POINT (-73.926438 40.651379)"
"304022768","04/01/2025","23:09:00","BRONX","INSIDE","47","0","DWELLING","(null)","Y","25-44","M","BLACK","25-44","F","WHITE HISPANIC","1,026,834","259,300","40.8783","-73.846009","POINT (-73.846009 40.8783)"
"310566278","08/01/2025","17:09:00","BROOKLYN","INSIDE","79","2","HOUSING","MULTI DWELL - PUBLIC HOUS","N","25-44","M","BLACK","25-44","M","BLACK","1,000,180","193,720","40.698389","-73.942551","POINT (-73.942551 40.698389)"
"310966077","08/10/2025","00:52:00","BRONX","OUTSIDE","48","0","STREET","(null)","N","25-44","M","WHITE HISPANIC","25-44","F","WHITE HISPANIC","1,015,965","246,113","40.842152","-73.885375","POINT (-73.885375 40.842152)"
"306769600","05/20/2025","21:00:00","BRONX","OUTSIDE","52","0","STREET","(null)","N","(null)","(null)","(null)","25-44","M","BLACK HISPANIC","1,011,276","253,604","40.86271768","-73.90229353","POINT (-73.90229353 40.86271768)"
"298909834","01/04/2025","22:35:00","BRONX","OUTSIDE","47","0","STREET","(null)","N","45-64","M","BLACK","25-44","M","AMERICAN INDIAN/ALASKAN NATIVE","1,023,206","263,661","40.890286","-73.859106","POINT (-73.859106 40.890286)"
"311931928","08/26/2025","13:10:00","BRONX","OUTSIDE","43","0","HOUSING","MULTI DWELL - PUBLIC HOUS","Y","<18","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC","1,020,710","237,785","40.819274","-73.868271","POINT (-73.868271 40.819274)"
"303898920","03/30/2025","22:50:00","BROOKLYN","INSIDE","75","0","DWELLING","MULTI DWELL - APT BUILD","Y","(null)","(null)","(null)","65+","M","BLACK","1,014,285","185,709","40.676364","-73.891718","POINT (-73.891718 40.676364)"
"311991746","08/27/2025","08:30:00","BRONX","OUTSIDE","44","0","STREET","(null)","Y","25-44","M","BLACK","25-44","M","BLACK","1,009,087","244,634","40.838114","-73.91024","POINT (-73.91024 40.838114)"
"305036739","04/20/2025","06:35:00","BRONX","OUTSIDE","44","0","STREET","(null)","N","18-24","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC","1,006,490","244,533","0","0","POINT (0 0)"
"302197816","03/06/2025","13:45:00","BRONX","INSIDE","40","2","HOUSING","MULTI DWELL - PUBLIC HOUS","N","18-24","M","BLACK","25-44","M","BLACK","1,005,945","235,372","40.812701","-73.921625","POINT (-73.921625 40.812701)"
"311423745","08/19/2025","01:40:00","MANHATTAN","OUTSIDE","32","0","DWELLING","MULTI DWELL - APT BUILD","N","(null)","(null)","(null)","25-44","M","BLACK","1,001,329","236,108","40.814731","-73.9383","POINT (-73.9383 40.814731)"
"311078805","08/12/2025","14:45:00","QUEENS","OUTSIDE","101","0","STREET","(null)","N","(null)","(null)","(null)","18-24","M","BLACK","1,052,904","158,801","40.602292","-73.752764","POINT (-73.752764 40.602292)"
"304617623","04/11/2025","21:55:00","BROOKLYN","OUTSIDE","60","0","STREET","(null)","Y","(null)","(null)","(null)","45-64","M","BLACK","996,467","150,881","40.58081","-73.956017","POINT (-73.956017 40.58081)"
"300555969","02/04/2025","10:30:00","BROOKLYN","OUTSIDE","73","2","HOUSING","MULTI DWELL - APT BUILD","N","<18","M","BLACK","<18","M","BLACK","1,008,093","184,404","40.672802","-73.914047","POINT (-73.914047 40.672802)"
"306214612","05/10/2025","16:18:00","QUEENS","OUTSIDE","113","2","HOUSING","MULTI DWELL - PUBLIC HOUS","N","18-24","M","BLACK","18-24","M","BLACK","1,044,258","189,029","40.685325","-73.783631","POINT (-73.783631 40.685325)"
"306572212","05/16/2025","23:55:00","BROOKLYN","OUTSIDE","67","0","DWELLING","MULTI DWELL - APT BUILD","N","(null)","(null)","(null)","25-44","M","BLACK","1,004,240","175,139","40.647379","-73.927963","POINT (-73.927963 40.647379)"
"311113697","08/12/2025","19:26:00","BRONX","OUTSIDE","45","0","STREET","(null)","Y","18-24","M","BLACK","18-24","M","BLACK","1,031,996","258,604","40.876363","-73.82735","POINT (-73.82735 40.876363)"
"309605579","07/14/2025","14:30:00","MANHATTAN","OUTSIDE","32","2","HOUSING","MULTI DWELL - PUBLIC HOUS","Y","25-44","F","BLACK","25-44","M","BLACK","1,000,000","238,478","40.821238","-73.943094","POINT (-73.943094 40.821238)"
"307654877","06/06/2025","01:49:00","BROOKLYN","OUTSIDE","69","0","STREET","(null)","Y","25-44","M","BLACK","25-44","M","BLACK","1,010,541","175,595","0","0","POINT (0 0)"
"300802097","02/08/2025","21:12:00","BROOKLYN","OUTSIDE","75","0","STREET","(null)","N","45-64","M","BLACK","45-64","M","BLACK","1,012,193","182,071","40.666385","-73.899276","POINT (-73.899276 40.666385)"
"304923534","04/17/2025","13:30:00","BRONX","OUTSIDE","47","0","STREET","GROCERY/BODEGA","Y","18-24","M","BLACK","18-24","M","BLACK","1,023,616","260,168","40.880696","-73.857641","POINT (-73.857641 40.880696)"
"308478573","06/22/2025","07:07:00","BRONX","OUTSIDE","41","2","HOUSING","MULTI DWELL - PUBLIC HOUS","N","25-44","M","WHITE HISPANIC","45-64","M","WHITE HISPANIC","1,014,999","237,381","40.818188","-73.888909","POINT (-73.888909 40.818188)"
"305637545","04/30/2025","22:40:00","QUEENS","OUTSIDE","103","0","STREET","(null)","N","18-24","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC","1,041,743","198,016","40.70999809","-73.79262296","POINT (-73.79262296 40.70999809)"
"311327863","08/17/2025","03:27:00","BROOKLYN","OUTSIDE","71","0","COMMERCIAL","BAR/NIGHT CLUB","N","18-24","M","BLACK","25-44","F","BLACK","995,600","182,496","40.66759","-73.959087","POINT (-73.959087 40.66759)"
"302972628","03/16/2025","15:41:00","BROOKLYN","OUTSIDE","81","0","STREET","(null)","N","(null)","(null)","(null)","18-24","M","BLACK","1,001,627","189,572","40.687","-73.937344","POINT (-73.937344 40.687)"
"310613391","08/03/2025","00:35:00","BROOKLYN","OUTSIDE","73","0","STREET","(null)","Y","(null)","(null)","(null)","25-44","M","BLACK","1,010,609","184,066","40.671865","-73.904977","POINT (-73.904977 40.671865)"
"305637549","04/30/2025","04:47:00","MANHATTAN","OUTSIDE","18","0","STREET","(null)","N","18-24","M","BLACK","25-44","M","ASIAN / PACIFIC ISLANDER","988,511","215,874","40.75919967","-73.98461925","POINT (-73.98461925 40.75919967)"
"308355727","06/19/2025","16:21:00","BROOKLYN","OUTSIDE","67","0","STREET","(null)","Y","(null)","(null)","(null)","25-44","M","BLACK","1,001,066","171,287","40.63680383","-73.93941133","POINT (-73.93941133 40.63680383)"
"298756516","01/01/2025","21:22:00","BRONX","OUTSIDE","40","2","HOUSING","MULTI DWELL - PUBLIC HOUS","N","(null)","(null)","(null)","<18","M","WHITE HISPANIC","1,005,407","235,915","40.814191","-73.923568","POINT (-73.923568 40.814191)"
"303301268","03/20/2025","08:00:00","BROOKLYN","OUTSIDE","83","2","HOUSING","MULTI DWELL - PUBLIC HOUS","N","25-44","M","WHITE HISPANIC","25-44","M","BLACK","1,006,935","193,011","40.696427","-73.918193","POINT (-73.918193 40.696427)"
"313205396","09/19/2025","18:36:00","STATEN ISLAND","OUTSIDE","120","0","STREET","(null)","N","(null)","(null)","(null)","<18","M","BLACK","950,748","171,393","40.637057","-74.120708","POINT (-74.120708 40.637057)"
"307066945","05/26/2025","17:28:00","BRONX","INSIDE","42","2","HOUSING","(null)","N","18-24","M","BLACK","<18","M","BLACK HISPANIC","1,010,462","243,211","40.834204","-73.905275","POINT (-73.905275 40.834204)"
"312100260","08/29/2025","20:57:00","BRONX","OUTSIDE","52","0","STREET","(null)","N","(null)","(null)","(null)","25-44","M","BLACK HISPANIC","1,013,973","253,476","40.862367","-73.892544","POINT (-73.892544 40.862367)"
"310966078","08/10/2025","01:29:00","BROOKLYN","OUTSIDE","67","0","STREET","(null)","N","65+","M","BLACK","45-64","M","BLACK","1,004,491","172,083","40.638991","-73.927068","POINT (-73.927068 40.638991)"
"310122095","07/23/2025","11:57:00","BROOKLYN","OUTSIDE","75","0","HOUSING","MULTI DWELL - PUBLIC HOUS","N","(null)","(null)","(null)","<18","M","BLACK","1,019,406","184,339","40.672585","-73.873262","POINT (-73.873262 40.672585)"
"302317359","03/09/2025","14:00:00","QUEENS","OUTSIDE","110","0","STREET","(null)","N","18-24","M","WHITE HISPANIC","18-24","M","BLACK","1,022,047","207,921","40.737301","-73.863612","POINT (-73.863612 40.737301)"
"300412111","02/01/2025","23:25:00","BROOKLYN","OUTSIDE","90","0","STREET","(null)","N","(null)","(null)","(null)","25-44","M","BLACK","1,000,063","196,456","40.70588893","-73.94296613","POINT (-73.94296613 40.70588893)"
"310613391","08/03/2025","00:35:00","BROOKLYN","OUTSIDE","73","0","STREET","(null)","N","(null)","(null)","(null)","25-44","M","BLACK","1,010,609","184,066","40.671865","-73.904977","POINT (-73.904977 40.671865)"
"310276535","07/26/2025","03:40:00","BRONX","OUTSIDE","45","0","STREET","(null)","N","(null)","(null)","(null)","18-24","M","BLACK","1,029,047","237,648","40.818861","-73.838154","POINT (-73.838154 40.818861)"
"307945955","06/11/2025","21:09:00","QUEENS","INSIDE","109","2","HOUSING","MULTI DWELL - PUBLIC HOUS","N","25-44","M","BLACK","25-44","M","BLACK","1,031,019","218,351","40.765885","-73.831162","POINT (-73.831162 40.765885)"
"305570691","04/29/2025","22:03:00","BROOKLYN","OUTSIDE","79","0","HOUSING","MULTI DWELL - PUBLIC HOUS","N","25-44","M","BLACK","25-44","F","BLACK","999,134","190,013","40.688215","-73.946331","POINT (-73.946331 40.688215)"
"305034043","04/20/2025","01:57:00","BROOKLYN","OUTSIDE","81","2","HOUSING","MULTI DWELL - PUBLIC HOUS","N","(null)","(null)","(null)","25-44","F","BLACK","1,003,207","190,085","40.688406","-73.931642","POINT (-73.931642 40.688406)"
"312454774","09/06/2025","03:06:00","BROOKLYN","OUTSIDE","79","2","HOUSING","MULTI DWELL - PUBLIC HOUS","N","(null)","(null)","(null)","25-44","M","BLACK","999,258","193,584","40.698016","-73.945876","POINT (-73.945876 40.698016)"
